output_stem,source,source_image,source_label,split,group_id,object_count
current_kaggle_unique_kaggle_gcp_google_kubernetes_engine_0004_aug_2,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\train\kaggle_unique_kaggle_gcp_google_kubernetes_engine_0004_aug_2.png,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\train\kaggle_unique_kaggle_gcp_google_kubernetes_engine_0004_aug_2.txt,train,kaggle_unique_kaggle_gcp_google_kubernetes_engine_0004,9
current_kaggle_unique_kaggle_gcp_identity_and_access_management_0007_aug_0,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\train\kaggle_unique_kaggle_gcp_identity_and_access_management_0007_aug_0.png,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\train\kaggle_unique_kaggle_gcp_identity_and_access_management_0007_aug_0.txt,train,kaggle_unique_kaggle_gcp_identity_and_access_management_0007,5
current_kaggle_unique_kaggle_gcp_vertex_ai_0009_aug_2,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\train\kaggle_unique_kaggle_gcp_vertex_ai_0009_aug_2.png,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\train\kaggle_unique_kaggle_gcp_vertex_ai_0009_aug_2.txt,train,kaggle_unique_kaggle_gcp_vertex_ai_0009,12
current_current_arch_val_0000,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0000.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0000.txt,val,current_arch_val_0000,6
current_current_arch_val_0001,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0001.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0001.txt,val,current_arch_val_0001,10
current_current_arch_val_0002,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0002.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0002.txt,val,current_arch_val_0002,7
current_current_arch_val_0003,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0003.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0003.txt,val,current_arch_val_0003,9
current_current_arch_val_0004,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0004.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0004.txt,val,current_arch_val_0004,7
current_current_arch_val_0005,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0005.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0005.txt,val,current_arch_val_0005,9
current_current_arch_val_0006,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0006.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0006.txt,val,current_arch_val_0006,10
current_current_arch_val_0007,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0007.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0007.txt,val,current_arch_val_0007,7
current_current_arch_val_0008,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0008.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0008.txt,val,current_arch_val_0008,6
current_current_arch_val_0009,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0009.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0009.txt,val,current_arch_val_0009,5
current_current_arch_val_0010,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0010.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0010.txt,val,current_arch_val_0010,8
current_current_arch_val_0011,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0011.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0011.txt,val,current_arch_val_0011,9
current_current_arch_val_0012,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0012.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0012.txt,val,current_arch_val_0012,8
current_current_arch_val_0013,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0013.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0013.txt,val,current_arch_val_0013,6
current_current_arch_val_0014,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0014.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0014.txt,val,current_arch_val_0014,10
current_current_arch_val_0015,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0015.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0015.txt,val,current_arch_val_0015,9
current_current_arch_val_0016,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0016.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0016.txt,val,current_arch_val_0016,8
current_current_arch_val_0017,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0017.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0017.txt,val,current_arch_val_0017,6
current_current_arch_val_0018,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0018.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0018.txt,val,current_arch_val_0018,7
current_current_arch_val_0019,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0019.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0019.txt,val,current_arch_val_0019,9
current_current_arch_val_0020,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0020.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0020.txt,val,current_arch_val_0020,8
current_current_arch_val_0021,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0021.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0021.txt,val,current_arch_val_0021,8
current_current_arch_val_0022,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0022.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0022.txt,val,current_arch_val_0022,10
current_current_arch_val_0023,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0023.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0023.txt,val,current_arch_val_0023,8
current_current_arch_val_0024,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0024.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0024.txt,val,current_arch_val_0024,9
current_current_arch_val_0025,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0025.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0025.txt,val,current_arch_val_0025,9
current_current_arch_val_0026,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0026.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0026.txt,val,current_arch_val_0026,9
current_current_arch_val_0027,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0027.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0027.txt,val,current_arch_val_0027,8
current_current_arch_val_0028,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0028.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0028.txt,val,current_arch_val_0028,7
current_current_arch_val_0029,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0029.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0029.txt,val,current_arch_val_0029,9
current_current_arch_val_0030,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0030.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0030.txt,val,current_arch_val_0030,9
current_current_arch_val_0031,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0031.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0031.txt,val,current_arch_val_0031,8
current_current_arch_val_0032,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0032.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0032.txt,val,current_arch_val_0032,7
current_current_arch_val_0033,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0033.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0033.txt,val,current_arch_val_0033,9
current_current_arch_val_0034,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0034.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0034.txt,val,current_arch_val_0034,8
current_current_arch_val_0035,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0035.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0035.txt,val,current_arch_val_0035,7
current_current_arch_val_0036,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0036.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0036.txt,val,current_arch_val_0036,7
current_current_arch_val_0037,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0037.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0037.txt,val,current_arch_val_0037,6
current_current_arch_val_0038,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0038.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0038.txt,val,current_arch_val_0038,9
current_current_arch_val_0039,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0039.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0039.txt,val,current_arch_val_0039,7
current_current_arch_val_0040,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0040.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0040.txt,val,current_arch_val_0040,6
current_current_arch_val_0041,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0041.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0041.txt,val,current_arch_val_0041,10
current_current_arch_val_0042,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0042.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0042.txt,val,current_arch_val_0042,5
current_current_arch_val_0043,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0043.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0043.txt,val,current_arch_val_0043,7
current_current_arch_val_0044,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0044.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0044.txt,val,current_arch_val_0044,7
current_current_arch_val_0045,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0045.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0045.txt,val,current_arch_val_0045,7
current_current_arch_val_0046,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0046.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0046.txt,val,current_arch_val_0046,6
current_current_arch_val_0047,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0047.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0047.txt,val,current_arch_val_0047,8
current_current_arch_val_0048,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0048.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0048.txt,val,current_arch_val_0048,8
current_current_arch_val_0049,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0049.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0049.txt,val,current_arch_val_0049,8
current_current_arch_val_0050,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0050.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0050.txt,val,current_arch_val_0050,7
current_current_arch_val_0051,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0051.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0051.txt,val,current_arch_val_0051,8
current_current_arch_val_0052,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0052.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0052.txt,val,current_arch_val_0052,9
current_current_arch_val_0053,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0053.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0053.txt,val,current_arch_val_0053,6
current_current_arch_val_0054,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0054.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0054.txt,val,current_arch_val_0054,6
current_current_arch_val_0055,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0055.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0055.txt,val,current_arch_val_0055,8
current_current_arch_val_0056,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0056.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0056.txt,val,current_arch_val_0056,6
current_current_arch_val_0057,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0057.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0057.txt,val,current_arch_val_0057,7
current_current_arch_val_0058,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0058.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0058.txt,val,current_arch_val_0058,10
current_current_arch_val_0059,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\current_arch_val_0059.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\current_arch_val_0059.txt,val,current_arch_val_0059,9
current_kaggle_unique_kaggle_aws_amazon_elastic_container_service_0001_aug_3,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\kaggle_unique_kaggle_aws_amazon_elastic_container_service_0001_aug_3.png,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\kaggle_unique_kaggle_aws_amazon_elastic_container_service_0001_aug_3.txt,val,kaggle_unique_kaggle_aws_amazon_elastic_container_service_0001,11
current_kaggle_unique_kaggle_aws_key_management_service_0006_aug_9,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\kaggle_unique_kaggle_aws_key_management_service_0006_aug_9.png,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\kaggle_unique_kaggle_aws_key_management_service_0006_aug_9.txt,val,kaggle_unique_kaggle_aws_key_management_service_0006,8
current_kaggle_unique_kaggle_aws_lambda_0002_aug_3,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\kaggle_unique_kaggle_aws_lambda_0002_aug_3.png,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\kaggle_unique_kaggle_aws_lambda_0002_aug_3.txt,val,kaggle_unique_kaggle_aws_lambda_0002,11
current_kaggle_unique_kaggle_aws_simple_notification_service_topic_0003_aug_8,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\kaggle_unique_kaggle_aws_simple_notification_service_topic_0003_aug_8.png,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\kaggle_unique_kaggle_aws_simple_notification_service_topic_0003_aug_8.txt,val,kaggle_unique_kaggle_aws_simple_notification_service_topic_0003,10
current_kaggle_unique_kaggle_aws_simple_storage_service_s3_standard_0001_aug_5,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\kaggle_unique_kaggle_aws_simple_storage_service_s3_standard_0001_aug_5.png,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\kaggle_unique_kaggle_aws_simple_storage_service_s3_standard_0001_aug_5.txt,val,kaggle_unique_kaggle_aws_simple_storage_service_s3_standard_0001,13
current_kaggle_unique_kaggle_azure_app_services_0003_aug_2,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\kaggle_unique_kaggle_azure_app_services_0003_aug_2.png,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\kaggle_unique_kaggle_azure_app_services_0003_aug_2.txt,val,kaggle_unique_kaggle_azure_app_services_0003,11
current_kaggle_unique_kaggle_azure_key_vaults_0005_aug_4,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\kaggle_unique_kaggle_azure_key_vaults_0005_aug_4.png,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\kaggle_unique_kaggle_azure_key_vaults_0005_aug_4.txt,val,kaggle_unique_kaggle_azure_key_vaults_0005,12
current_kaggle_unique_kaggle_azure_monitor_0009_aug_5,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\kaggle_unique_kaggle_azure_monitor_0009_aug_5.png,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\kaggle_unique_kaggle_azure_monitor_0009_aug_5.txt,val,kaggle_unique_kaggle_azure_monitor_0009,12
current_kaggle_unique_kaggle_gcp_cloud_load_balancing_0004_aug_6,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\val\kaggle_unique_kaggle_gcp_cloud_load_balancing_0004_aug_6.png,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\val\kaggle_unique_kaggle_gcp_cloud_load_balancing_0004_aug_6.txt,val,kaggle_unique_kaggle_gcp_cloud_load_balancing_0004,9
current_current_arch_test_0000,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\test\current_arch_test_0000.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\test\current_arch_test_0000.txt,test,current_arch_test_0000,8
current_current_arch_test_0001,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\test\current_arch_test_0001.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\test\current_arch_test_0001.txt,test,current_arch_test_0001,6
current_current_arch_test_0002,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\test\current_arch_test_0002.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\test\current_arch_test_0002.txt,test,current_arch_test_0002,6
current_current_arch_test_0003,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\test\current_arch_test_0003.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\test\current_arch_test_0003.txt,test,current_arch_test_0003,8
current_current_arch_test_0004,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\test\current_arch_test_0004.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\test\current_arch_test_0004.txt,test,current_arch_test_0004,6
current_current_arch_test_0005,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\test\current_arch_test_0005.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\test\current_arch_test_0005.txt,test,current_arch_test_0005,9
current_current_arch_test_0006,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\test\current_arch_test_0006.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\test\current_arch_test_0006.txt,test,current_arch_test_0006,8
current_current_arch_test_0007,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\test\current_arch_test_0007.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\test\current_arch_test_0007.txt,test,current_arch_test_0007,6
current_current_arch_test_0008,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\test\current_arch_test_0008.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\test\current_arch_test_0008.txt,test,current_arch_test_0008,8
current_current_arch_test_0009,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\test\current_arch_test_0009.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\test\current_arch_test_0009.txt,test,current_arch_test_0009,9
current_current_arch_test_0010,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\test\current_arch_test_0010.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\test\current_arch_test_0010.txt,test,current_arch_test_0010,6
current_current_arch_test_0011,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\test\current_arch_test_0011.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\test\current_arch_test_0011.txt,test,current_arch_test_0011,9
current_current_arch_test_0012,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\test\current_arch_test_0012.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\test\current_arch_test_0012.txt,test,current_arch_test_0012,8
current_current_arch_test_0013,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\test\current_arch_test_0013.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\test\current_arch_test_0013.txt,test,current_arch_test_0013,9
current_current_arch_test_0014,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\test\current_arch_test_0014.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\test\current_arch_test_0014.txt,test,current_arch_test_0014,9
current_current_arch_test_0015,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\test\current_arch_test_0015.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\test\current_arch_test_0015.txt,test,current_arch_test_0015,6
current_current_arch_test_0016,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\test\current_arch_test_0016.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\test\current_arch_test_0016.txt,test,current_arch_test_0016,5
current_current_arch_test_0017,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\test\current_arch_test_0017.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\test\current_arch_test_0017.txt,test,current_arch_test_0017,7
current_current_arch_test_0018,current,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\images\test\current_arch_test_0018.jpg,E:\Tech Challenge IADT - Fase 5 - Hackathon\dataset\hybrid_v2\labels\test\current_arch_test_0018.txt,test,current_arch_test_0018,7
